"anno","mes","codigo_provincia","nombre_oficial","siglas_unificadas","votos","total_votos_prov","porcentaje"
1979,"03","34","Palencia","PP",9396,98762,9.51
1979,"03","34","Palencia","IU_PCE_HISTORICO",5931,98762,6.01
1979,"03","34","Palencia","EXTREMA_DERECHA_ANTIGUA",4083,98762,4.13
1979,"03","34","Palencia","OTROS",2233,98762,2.26
1979,"03","35","Palmas, Las","UCD_CDS",174699,292003,59.83
1979,"03","35","Palmas, Las","PSOE",42122,292003,14.43
1979,"03","35","Palmas, Las","CC_NC",38935,292003,13.33
1979,"03","35","Palmas, Las","OTROS",12909,292003,4.42
1979,"03","35","Palmas, Las","IU_PCE_HISTORICO",12148,292003,4.16
1979,"03","35","Palmas, Las","PP",8627,292003,2.95
1979,"03","35","Palmas, Las","EXTREMA_DERECHA_ANTIGUA",2563,292003,0.88
1979,"03","36","Pontevedra","UCD_CDS",159549,330120,48.33
1979,"03","36","Pontevedra","PSOE",56063,330120,16.98
1979,"03","36","Pontevedra","PP",40179,330120,12.17
1979,"03","36","Pontevedra","OTROS",27734,330120,8.4
1979,"03","36","Pontevedra","IU_PCE_HISTORICO",22843,330120,6.92
1979,"03","36","Pontevedra","BNG",20674,330120,6.26
1979,"03","36","Pontevedra","EXTREMA_DERECHA_ANTIGUA",3078,330120,0.93
1979,"03","26","Rioja, La","UCD_CDS",65713,136029,48.31
1979,"03","26","Rioja, La","PSOE",39683,136029,29.17
1979,"03","26","Rioja, La","PP",19259,136029,14.16
1979,"03","26","Rioja, La","IU_PCE_HISTORICO",7528,136029,5.53
1979,"03","26","Rioja, La","OTROS",2318,136029,1.7
1979,"03","26","Rioja, La","EXTREMA_DERECHA_ANTIGUA",1528,136029,1.12
1979,"03","37","Salamanca","UCD_CDS",109748,192814,56.92
1979,"03","37","Salamanca","PSOE",54312,192814,28.17
1979,"03","37","Salamanca","PP",14498,192814,7.52
1979,"03","37","Salamanca","IU_PCE_HISTORICO",10781,192814,5.59
1979,"03","37","Salamanca","EXTREMA_DERECHA_ANTIGUA",2380,192814,1.23
1979,"03","37","Salamanca","OTROS",1095,192814,0.57
1979,"03","38","Santa Cruz de Tenerife","UCD_CDS",142589,250447,56.93
1979,"03","38","Santa Cruz de Tenerife","PSOE",54631,250447,21.81
1979,"03","38","Santa Cruz de Tenerife","CC_NC",20962,250447,8.37
1979,"03","38","Santa Cruz de Tenerife","IU_PCE_HISTORICO",16153,250447,6.45
1979,"03","38","Santa Cruz de Tenerife","PP",11623,250447,4.64
1979,"03","38","Santa Cruz de Tenerife","EXTREMA_DERECHA_ANTIGUA",3644,250447,1.45
1979,"03","38","Santa Cruz de Tenerife","OTROS",845,250447,0.34
1979,"03","40","Segovia","UCD_CDS",49388,82627,59.77
1979,"03","40","Segovia","PSOE",19182,82627,23.22
1979,"03","40","Segovia","PP",5446,82627,6.59
1979,"03","40","Segovia","IU_PCE_HISTORICO",4036,82627,4.88
1979,"03","40","Segovia","OTROS",3429,82627,4.15
1979,"03","40","Segovia","EXTREMA_DERECHA_ANTIGUA",1146,82627,1.39
1979,"03","41","Sevilla","PSOE",207558,692846,29.96
1979,"03","41","Sevilla","UCD_CDS",190618,692846,27.51
1979,"03","41","Sevilla","IU_PCE_HISTORICO",140518,692846,20.28
1979,"03","41","Sevilla","PARTIDO_ANDALUCISTA",101499,692846,14.65
1979,"03","41","Sevilla","PP",33101,692846,4.78
1979,"03","41","Sevilla","EXTREMA_DERECHA_ANTIGUA",10378,692846,1.5
1979,"03","41","Sevilla","OTROS",9174,692846,1.32
1979,"03","42","Soria","UCD_CDS",31437,54485,57.7
1979,"03","42","Soria","PSOE",13981,54485,25.66
1979,"03","42","Soria","PP",5595,54485,10.27
1979,"03","42","Soria","IU_PCE_HISTORICO",2252,54485,4.13
1979,"03","42","Soria","EXTREMA_DERECHA_ANTIGUA",674,54485,1.24
1979,"03","42","Soria","OTROS",546,54485,1
1979,"03","43","Tarragona","IU_PCE_HISTORICO",72889,247535,29.45
1979,"03","43","Tarragona","PSOE",71344,247535,28.82
1979,"03","43","Tarragona","UCD_CDS",69946,247535,28.26
1979,"03","43","Tarragona","ERC",11331,247535,4.58
1979,"03","43","Tarragona","PP",9958,247535,4.02
1979,"03","43","Tarragona","OTROS",9168,247535,3.7
1979,"03","43","Tarragona","EXTREMA_DERECHA_ANTIGUA",2899,247535,1.17
1979,"03","44","Teruel","UCD_CDS",47993,85945,55.84
1979,"03","44","Teruel","PSOE",23374,85945,27.2
1979,"03","44","Teruel","PP",7003,85945,8.15
1979,"03","44","Teruel","IU_PCE_HISTORICO",3555,85945,4.14
1979,"03","44","Teruel","EXTREMA_DERECHA_ANTIGUA",2184,85945,2.54
1979,"03","44","Teruel","OTROS",1836,85945,2.14
1979,"03","45","Toledo","UCD_CDS",110385,265673,41.55
1979,"03","45","Toledo","PSOE",87545,265673,32.95
1979,"03","45","Toledo","IU_PCE_HISTORICO",32054,265673,12.07
1979,"03","45","Toledo","EXTREMA_DERECHA_ANTIGUA",20089,265673,7.56
1979,"03","45","Toledo","PP",15175,265673,5.71
1979,"03","45","Toledo","OTROS",425,265673,0.16
1979,"03","46","Valencia/València","PSOE",398516,1074989,37.07
1979,"03","46","Valencia/València","UCD_CDS",358508,1074989,33.35
1979,"03","46","Valencia/València","IU_PCE_HISTORICO",169127,1074989,15.73
1979,"03","46","Valencia/València","OTROS",71879,1074989,6.69
1979,"03","46","Valencia/València","PP",46997,1074989,4.37
1979,"03","46","Valencia/València","EXTREMA_DERECHA_ANTIGUA",29962,1074989,2.79
1979,"03","47","Valladolid","UCD_CDS",93778,234835,39.93
1979,"03","47","Valladolid","PSOE",74148,234835,31.57
1979,"03","47","Valladolid","IU_PCE_HISTORICO",23810,234835,10.14
1979,"03","47","Valladolid","PP",19870,234835,8.46
1979,"03","47","Valladolid","OTROS",13116,234835,5.59
1979,"03","47","Valladolid","EXTREMA_DERECHA_ANTIGUA",10113,234835,4.31
1979,"03","49","Zamora","UCD_CDS",60901,119788,50.84
1979,"03","49","Zamora","PSOE",27089,119788,22.61
1979,"03","49","Zamora","PP",19608,119788,16.37
1979,"03","49","Zamora","OTROS",4999,119788,4.17
1979,"03","49","Zamora","IU_PCE_HISTORICO",4666,119788,3.9
1979,"03","49","Zamora","EXTREMA_DERECHA_ANTIGUA",2525,119788,2.11
1979,"03","50","Zaragoza","UCD_CDS",153161,422379,36.26
1979,"03","50","Zaragoza","PSOE",117065,422379,27.72
1979,"03","50","Zaragoza","IU_PCE_HISTORICO",56967,422379,13.49
1979,"03","50","Zaragoza","PAR_ARAGON",38020,422379,9
1979,"03","50","Zaragoza","OTROS",25604,422379,6.06
1979,"03","50","Zaragoza","PP",22884,422379,5.42
1979,"03","50","Zaragoza","EXTREMA_DERECHA_ANTIGUA",8678,422379,2.05
1979,"03","05","Ávila","UCD_CDS",66976,101263,66.14
1979,"03","05","Ávila","PSOE",20339,101263,20.09
1979,"03","05","Ávila","PP",6994,101263,6.91
1979,"03","05","Ávila","IU_PCE_HISTORICO",4324,101263,4.27
1979,"03","05","Ávila","EXTREMA_DERECHA_ANTIGUA",1830,101263,1.81
1979,"03","05","Ávila","OTROS",800,101263,0.79
1982,"10","02","Albacete","PSOE",101863,190195,53.56
1982,"10","02","Albacete","PP",55276,190195,29.06
1982,"10","02","Albacete","UCD_CDS",20508,190195,10.78
1982,"10","02","Albacete","IU_PCE_HISTORICO",9806,190195,5.16
1982,"10","02","Albacete","EXTREMA_DERECHA_ANTIGUA",1664,190195,0.87
1982,"10","02","Albacete","OTROS",1078,190195,0.57
1982,"10","03","Alicante/Alacant","PSOE",349324,644026,54.24
1982,"10","03","Alicante/Alacant","PP",188120,644026,29.21
1982,"10","03","Alicante/Alacant","UCD_CDS",62723,644026,9.74
1982,"10","03","Alicante/Alacant","IU_PCE_HISTORICO",31776,644026,4.93
1982,"10","03","Alicante/Alacant","OTROS",6068,644026,0.94
1982,"10","03","Alicante/Alacant","EXTREMA_DERECHA_ANTIGUA",3570,644026,0.55
1982,"10","03","Alicante/Alacant","SUMAR_PODEMOS",2445,644026,0.38
1982,"10","04","Almería","PSOE",119573,206853,57.81
1982,"10","04","Almería","PP",48240,206853,23.32
1982,"10","04","Almería","UCD_CDS",26946,206853,13.03
1982,"10","04","Almería","IU_PCE_HISTORICO",5857,206853,2.83
1982,"10","04","Almería","PARTIDO_ANDALUCISTA",2573,206853,1.24
1982,"10","04","Almería","OTROS",2422,206853,1.17
1982,"10","04","Almería","EXTREMA_DERECHA_ANTIGUA",1242,206853,0.6
1982,"10","01","Araba/Álava","PSOE",51679,151082,34.21
1982,"10","01","Araba/Álava","PNV",31981,151082,21.17
1982,"10","01","Araba/Álava","BILDU_HB",30350,151082,20.09
1982,"10","01","Araba/Álava","PP",27903,151082,18.47
1982,"10","01","Araba/Álava","UCD_CDS",5635,151082,3.73
1982,"10","01","Araba/Álava","IU_PCE_HISTORICO",2561,151082,1.7
1982,"10","01","Araba/Álava","OTROS",659,151082,0.44
1982,"10","01","Araba/Álava","EXTREMA_DERECHA_ANTIGUA",314,151082,0.21
1982,"10","33","Asturias","PSOE",338983,648500,52.27
1982,"10","33","Asturias","PP",182143,648500,28.09
1982,"10","33","Asturias","UCD_CDS",59529,648500,9.18
1982,"10","33","Asturias","IU_PCE_HISTORICO",57068,648500,8.8
1982,"10","33","Asturias","OTROS",8714,648500,1.34
1982,"10","33","Asturias","EXTREMA_DERECHA_ANTIGUA",2063,648500,0.32
1982,"10","06","Badajoz","PSOE",206611,360553,57.3
1982,"10","06","Badajoz","PP",84633,360553,23.47
1982,"10","06","Badajoz","UCD_CDS",35406,360553,9.82
1982,"10","06","Badajoz","IU_PCE_HISTORICO",31136,360553,8.64
1982,"10","06","Badajoz","OTROS",1798,360553,0.5
1982,"10","06","Badajoz","EXTREMA_DERECHA_ANTIGUA",969,360553,0.27
1982,"10","07","Balears, Illes","PSOE",142837,351676,40.62
1982,"10","07","Balears, Illes","PP",132957,351676,37.81
1982,"10","07","Balears, Illes","UCD_CDS",55213,351676,15.7
1982,"10","07","Balears, Illes","OTROS",11072,351676,3.15
1982,"10","07","Balears, Illes","IU_PCE_HISTORICO",8685,351676,2.47
1982,"10","07","Balears, Illes","EXTREMA_DERECHA_ANTIGUA",912,351676,0.26
1982,"10","08","Barcelona","PSOE",1275161,2640101,48.3
1982,"10","08","Barcelona","IU_PCE_HISTORICO",741570,2640101,28.09
1982,"10","08","Barcelona","PP",382580,2640101,14.49
1982,"10","08","Barcelona","ERC",98678,2640101,3.74
1982,"10","08","Barcelona","UCD_CDS",88917,2640101,3.37
1982,"10","08","Barcelona","OTROS",37333,2640101,1.41
1982,"10","08","Barcelona","EXTREMA_DERECHA_ANTIGUA",8764,2640101,0.33
1982,"10","08","Barcelona","PARTIDO_ANDALUCISTA",7098,2640101,0.27
1982,"10","48","Bizkaia","PNV",223274,666863,33.48
1982,"10","48","Bizkaia","PSOE",198157,666863,29.71
1982,"10","48","Bizkaia","BILDU_HB",131484,666863,19.72
1982,"10","48","Bizkaia","PP",79933,666863,11.99
1982,"10","48","Bizkaia","IU_PCE_HISTORICO",19986,666863,3
1982,"10","48","Bizkaia","UCD_CDS",10061,666863,1.51
1982,"10","48","Bizkaia","OTROS",2628,666863,0.39
1982,"10","48","Bizkaia","EXTREMA_DERECHA_ANTIGUA",1340,666863,0.2
1982,"10","09","Burgos","PP",90163,210783,42.78
1982,"10","09","Burgos","PSOE",79512,210783,37.72
1982,"10","09","Burgos","UCD_CDS",30687,210783,14.56
1982,"10","09","Burgos","IU_PCE_HISTORICO",5890,210783,2.79
1982,"10","09","Burgos","OTROS",3544,210783,1.68
1982,"10","09","Burgos","EXTREMA_DERECHA_ANTIGUA",987,210783,0.47
1982,"10","39","Cantabria","PSOE",135142,302022,44.75
1982,"10","39","Cantabria","PP",119852,302022,39.68
1982,"10","39","Cantabria","UCD_CDS",31590,302022,10.46
1982,"10","39","Cantabria","IU_PCE_HISTORICO",10986,302022,3.64
1982,"10","39","Cantabria","OTROS",2575,302022,0.85
1982,"10","39","Cantabria","EXTREMA_DERECHA_ANTIGUA",1877,302022,0.62
1982,"10","12","Castellón/Castelló","PSOE",123960,247644,50.06
1982,"10","12","Castellón/Castelló","PP",69830,247644,28.2
1982,"10","12","Castellón/Castelló","UCD_CDS",37535,247644,15.16
1982,"10","12","Castellón/Castelló","IU_PCE_HISTORICO",10839,247644,4.38
1982,"10","12","Castellón/Castelló","EXTREMA_DERECHA_ANTIGUA",3218,247644,1.3
1982,"10","12","Castellón/Castelló","SUMAR_PODEMOS",1518,247644,0.61
1982,"10","12","Castellón/Castelló","OTROS",744,247644,0.3
1982,"10","51","Ceuta","PSOE",11698,25584,45.72
1982,"10","51","Ceuta","PP",7671,25584,29.98
1982,"10","51","Ceuta","UCD_CDS",3885,25584,15.19
1982,"10","51","Ceuta","OTROS",1810,25584,7.07
1982,"10","51","Ceuta","IU_PCE_HISTORICO",347,25584,1.36
1982,"10","51","Ceuta","EXTREMA_DERECHA_ANTIGUA",173,25584,0.68
1982,"10","13","Ciudad Real","PSOE",151215,279187,54.16
1982,"10","13","Ciudad Real","PP",78731,279187,28.2
1982,"10","13","Ciudad Real","UCD_CDS",35080,279187,12.57
1982,"10","13","Ciudad Real","IU_PCE_HISTORICO",8929,279187,3.2
1982,"10","13","Ciudad Real","EXTREMA_DERECHA_ANTIGUA",4050,279187,1.45
1982,"10","13","Ciudad Real","OTROS",1182,279187,0.42
1982,"10","15","Coruña, A","PSOE",197319,514299,38.37
1982,"10","15","Coruña, A","PP",181497,514299,35.29
1982,"10","15","Coruña, A","UCD_CDS",81121,514299,15.77
1982,"10","15","Coruña, A","OTROS",37010,514299,7.2
1982,"10","15","Coruña, A","IU_PCE_HISTORICO",15938,514299,3.1
1982,"10","15","Coruña, A","EXTREMA_DERECHA_ANTIGUA",1414,514299,0.27
1982,"10","16","Cuenca","PSOE",57014,126559,45.05
1982,"10","16","Cuenca","PP",40173,126559,31.74
1982,"10","16","Cuenca","UCD_CDS",21682,126559,17.13
1982,"10","16","Cuenca","IU_PCE_HISTORICO",4345,126559,3.43
1982,"10","16","Cuenca","EXTREMA_DERECHA_ANTIGUA",2731,126559,2.16
1982,"10","16","Cuenca","OTROS",614,126559,0.49
1982,"10","10","Cáceres","PSOE",123872,235069,52.7
1982,"10","10","Cáceres","PP",57907,235069,24.63
1982,"10","10","Cáceres","UCD_CDS",34397,235069,14.63
1982,"10","10","Cáceres","IU_PCE_HISTORICO",17326,235069,7.37
1982,"10","10","Cáceres","OTROS",794,235069,0.34
1982,"10","10","Cáceres","EXTREMA_DERECHA_ANTIGUA",773,235069,0.33
1982,"10","11","Cádiz","PSOE",299450,473419,63.25
1982,"10","11","Cádiz","PP",96718,473419,20.43
1982,"10","11","Cádiz","UCD_CDS",31240,473419,6.6
1982,"10","11","Cádiz","IU_PCE_HISTORICO",23357,473419,4.93
1982,"10","11","Cádiz","PARTIDO_ANDALUCISTA",16661,473419,3.52
1982,"10","11","Cádiz","OTROS",4777,473419,1.01
1982,"10","11","Cádiz","EXTREMA_DERECHA_ANTIGUA",1216,473419,0.26
1982,"10","14","Córdoba","PSOE",236455,410983,57.53
1982,"10","14","Córdoba","PP",88111,410983,21.44
1982,"10","14","Córdoba","IU_PCE_HISTORICO",39280,410983,9.56
1982,"10","14","Córdoba","UCD_CDS",32634,410983,7.94
1982,"10","14","Córdoba","PARTIDO_ANDALUCISTA",9154,410983,2.23
1982,"10","14","Córdoba","OTROS",3889,410983,0.95
1982,"10","14","Córdoba","EXTREMA_DERECHA_ANTIGUA",1460,410983,0.36
1982,"10","20","Gipuzkoa","PNV",124373,381069,32.64
1982,"10","20","Gipuzkoa","BILDU_HB",111276,381069,29.2
1982,"10","20","Gipuzkoa","PSOE",99804,381069,26.19
1982,"10","20","Gipuzkoa","PP",31012,381069,8.14
1982,"10","20","Gipuzkoa","UCD_CDS",6386,381069,1.68
1982,"10","20","Gipuzkoa","IU_PCE_HISTORICO",6289,381069,1.65
1982,"10","20","Gipuzkoa","OTROS",1126,381069,0.3
1982,"10","20","Gipuzkoa","EXTREMA_DERECHA_ANTIGUA",803,381069,0.21
1982,"10","17","Girona","IU_PCE_HISTORICO",104452,258380,40.43
1982,"10","17","Girona","PSOE",89180,258380,34.52
1982,"10","17","Girona","PP",34234,258380,13.25
1982,"10","17","Girona","ERC",14497,258380,5.61
1982,"10","17","Girona","UCD_CDS",11092,258380,4.29
1982,"10","17","Girona","OTROS",3516,258380,1.36
1982,"10","17","Girona","EXTREMA_DERECHA_ANTIGUA",1409,258380,0.55
1982,"10","18","Granada","PSOE",234153,404293,57.92
1982,"10","18","Granada","PP",97699,404293,24.17
1982,"10","18","Granada","UCD_CDS",35229,404293,8.71
1982,"10","18","Granada","IU_PCE_HISTORICO",28776,404293,7.12
1982,"10","18","Granada","PARTIDO_ANDALUCISTA",4750,404293,1.17
1982,"10","18","Granada","EXTREMA_DERECHA_ANTIGUA",2158,404293,0.53
1982,"10","18","Granada","OTROS",1528,404293,0.38
1982,"10","19","Guadalajara","PSOE",34210,88918,38.47
1982,"10","19","Guadalajara","PP",33775,88918,37.98
